date,dow,hour,trips,speed_mean,revenue_per_mile,z_trips,z_speed,z_rev_mile,anomaly_type
2019-12-25,2,8,2066,18.986825943208057,5.2375218922612055,-4.914388623291352,6.3718099195360525,-3.698595261765849,Low Demand
2019-12-25,2,9,3010,17.811893184830126,5.254657689065972,-5.446842915503732,6.430556642549057,-3.7471062790888316,Low Demand
2019-12-25,2,10,4311,16.831039018251374,5.439413703806042,-5.3088489128763765,6.221562414284509,-3.1646958105195147,Low Demand
2019-12-25,2,11,5287,15.654164625925231,5.599370620117839,-5.138015262833918,6.112484262200675,-2.9860447408511934,Low Demand
2019-12-25,2,12,6066,15.3561834591844,5.580395664489104,-5.317795727339891,5.971620162358737,-2.8286592242604853,Low Demand
2019-12-25,2,13,6231,14.615339819976274,5.7139820900877565,-5.348962614156379,5.655431621224964,-2.3161531474540427,Low Demand
2019-12-25,2,14,6523,14.191485647616632,5.525370337877396,-4.784168524179305,5.290221220064265,-2.4580465683837693,Low Demand
2019-12-25,2,15,6775,13.648183439609973,5.6979017794145,-4.435526930192619,4.8454273089554905,-2.1794409778724204,Low Demand
2019-12-25,2,16,6375,13.648131151888668,5.6606804093031045,-4.471351190429147,4.348950815439073,-2.601852005267017,Low Demand
2019-12-25,2,17,6215,13.385562988225256,5.780497631364462,-4.548196593449324,4.353356758159183,-2.752220754280701,Low Demand
2019-12-25,2,18,6374,12.72579022473714,6.076639977467801,-4.147248935897271,3.5581597811523835,-2.357708470713303,Low Demand
2019-12-25,2,19,5920,13.509299070210098,5.752643648616628,-4.097179424829359,3.0165967864191963,-2.3315777447059265,Low Demand
2019-12-25,2,20,5886,13.479287586094925,5.805385051372341,-3.6367248271416597,1.930169752530657,-1.1100004443034301,Low Demand
2019-12-25,2,21,5966,14.075996406814692,5.85072260823199,-3.679991031696205,2.1214664865502373,-0.6238690411912249,Low Demand
2019-12-25,2,22,5315,15.162380256154766,5.615836225793435,-3.544213490027321,2.6895210034941197,-0.9597064274808512,Low Demand
2019-12-25,2,23,3627,16.329237912482782,5.2744578546861005,-3.4392272740613588,2.311908052082127,-1.1234227956088467,Low Demand
2019-12-26,3,0,2160,17.552880885942564,5.105505371208078,-3.7566042131943735,2.108655062027509,-0.7870936297191193,Low Demand
2019-12-26,3,1,1236,17.58230795260562,5.266999325227467,-3.4658463198413725,0.7108643423334287,-0.03920999063978359,Low Demand
2019-12-26,3,2,717,18.068330626385137,4.97271400232062,-3.000673235175557,0.8971266782287748,-0.9663364714100929,Low Demand
2019-12-26,3,3,484,18.601933574577732,5.150074966328683,-3.062535385790336,1.1574492038527457,-0.02436721148144752,Low Demand
2019-12-26,3,4,568,21.66981095397638,4.673854909835818,-3.960297220594199,3.1336780630453136,-0.8999421766227553,Low Demand
2019-12-26,3,5,1021,21.530082654138766,4.560186867289557,-3.675505227481851,2.700461394314216,-2.039620616994365,Low Demand
2019-12-26,3,6,2306,18.13687345368568,4.947839173618078,-3.180543538637514,2.4474839147002942,-1.7238965767827044,Low Demand
2019-12-26,3,7,3435,16.294299410230074,5.263404713145976,-3.015692122133544,2.794108195563268,-2.312995892849022,Low Demand
2019-12-26,3,8,4620,14.536502504310883,5.657041226474113,-3.1269932810839234,2.8998349414209907,-2.537723606395279,Low Demand
2019-12-26,3,20,7676,13.351609819404452,5.723933900540485,-3.048794339367815,2.079132657820093,-1.4483608628252624,Low Demand
2019-12-26,3,21,7652,13.961678955140536,5.6894651545739565,-3.0402528285988066,2.5198300912884397,-1.341823929630034,Low Demand
2019-12-26,3,22,7046,14.0336857063728,5.813929906653158,-3.0315415406296835,2.150608513949113,-0.6481949594406028,Low Demand
2019-12-26,3,23,5202,15.672982984923392,5.322788861093636,-3.086627809869718,2.72348364534814,-1.4572823115870628,Low Demand
2019-12-31,1,6,2637,17.540827997309627,5.008837951824178,-3.125402888139009,2.3099980799754976,-1.4362852363218752,Low Demand
